topic_id,label,keywords,scene_summary,label_is_noise,taxonomy_main_group,taxonomy_main_name,taxonomy_confidence,taxonomy_is_noise,taxonomy_secondary_group,taxonomy_secondary_name,radway_phase_name,radway_phase,radway_main_name,radway_confidence,radway_is_none,gate3_pass,mapping_notes,is_other,is_paratext,is_unmapped,is_low_coverage,is_author_dominant_high,is_author_dominant_med
335,Intense Argument With Glare,"harrya, cries, snaps, whispers, bowed, redder, moans, yells, angrily, speeding","He glares at her, his voice rising as she defiantly meets his gaze.",False,Relationship Trajectory (Main Couple),"Conflict, Distance & Breakup Threats",high,False,,,Initial Conflict & Isolation,I,Hero and heroine are physically or emotionally separated,medium,False,False,,False,False,False,False,False,False
336,Polite Conversations,"alternatives, automatically, beg, thanks, answer, hear, looking, make, say, way","She asks, he answers politely.",False,Social World Outside Couple,Friends & Social Circles,medium,False,,,Not a narrative function,NA,None of the above,high,True,False,,False,False,False,False,False,False
337,Hasty Question Game,"tell, did, yodeling, told, pointers, metaphor, vent, hasty, boards, deed",She quickly asks him questions while they play a board game around the table.,False,Relationship Trajectory (Main Couple),"Bonding, Everyday Intimacy & Growth",high,False,,,Turning Point & Recognition,II,Hero treats heroine tenderly,low,False,False,,False,False,False,False,False,False
338,Freshman Roommate Awakening,"freshman, comes, roommate, ey, breasta, earful, doesna, thankfully, offer, shrine","A freshman roommate, Paige, is sexually awakened by her new roommate's advances in their dorm room.",False,"Sexuality, Attraction & Intimacy",Explicit Sexual Acts,high,False,Relationship Trajectory (Main Couple),"Meeting, First Impressions & Setup",Commitment & Restoration,III,Heroine responds sexually and emotionally,high,False,False,,False,False,False,False,False,False
339,Prolonged Waiting,"wait, waiting, ipo, cowering, waits, pumps, elections, stand, beat, dissipate","She waits patiently, her mind racing with anticipation.",False,"Emotions, Cognition & Inner Life",Negative Emotions & Distress,medium,False,,,Initial Conflict & Isolation,I,Heroine's social identity is destroyed,low,False,False,,False,False,False,False,False,False
340,Emotional Denial Conversation,"reida, ha, mouths, samuela, fortunately, denial, minimized, texta, punched, guarda","She struggles to express her feelings, making him cringe with frustration.",False,Relationship Trajectory (Main Couple),"Conflict, Distance & Breakup Threats",medium,False,,,Initial Conflict & Isolation,I,Hero and heroine are physically or emotionally separated,medium,False,False,,False,False,False,False,False,False
341,Reunion After Argument,"leaving, mirandaa, disrespectful, hadna, replacement, coolly, reunion, bogged, realizations, supplication","After a heated argument, he hesitates but ultimately decides not to leave her.",False,Relationship Trajectory (Main Couple),"Conflict, Distance & Breakup Threats",high,False,,,Initial Conflict & Isolation,I,Hero and heroine are physically or emotionally separated,high,False,False,,False,False,False,False,False,False
342,Mistaken Accusations,"wrong, somethinga, terribly, wrongs, feels, harbinger, critics, uncharacteristic, peculiar, event","A couple argues heatedly, each convinced the other has done something wrong.",False,Relationship Trajectory (Main Couple),"Conflict, Distance & Breakup Threats",high,False,,,Initial Conflict & Isolation,I,Heroine reacts antagonistically to the hero,high,False,False,,False,False,False,False,False,False
343,Business Attire In Office,"navy, tie, wearing, crisp, shirt, tailored, charcoal, perfectly, custom, wore","He, dressed in a crisp navy suit and tie, stands in his office, negotiating a business deal.",False,"Work, Wealth, Status & Institutions",Hero's Elite Work & Business World,high,False,,,Not a narrative function,NA,None of the above,high,True,False,,False,False,False,False,False,False
344,Slow-paced Conversation,"slow, slower, motion, slows, snail, slowing, process, pace, controlled, experimentation","She hesitates, choosing her words carefully as they sit across from each other at the kitchen table.",False,Relationship Trajectory (Main Couple),"Bonding, Everyday Intimacy & Growth",medium,False,,,Turning Point & Recognition,II,Hero treats heroine tenderly,low,False,False,,False,False,False,False,False,False
345,Firm Rejections,"dona, coy, daft, tramp, start, naa, pffft, dreamsa, downplay, maserati",She firmly rejects his advances in the dimly lit room.,False,Relationship Trajectory (Main Couple),"Conflict, Distance & Breakup Threats",high,False,,,Initial Conflict & Isolation,I,Hero and heroine are physically or emotionally separated,medium,False,False,,False,False,False,False,False,False
346,Anxious Voice Hearing,"clairea, admirable, passionate, unenthusiastically, shortcuts, abysmally, verb, anxiousness, horrors, nonnegotiable","She hears her name called, feeling anxious and uncertain about the voice's source.",False,"Emotions, Cognition & Inner Life",Negative Emotions & Distress,medium,False,,,Initial Conflict & Isolation,I,Heroine reacts antagonistically to the hero,medium,False,False,,False,False,False,False,False,False
347,Expressive Yes,"yessss, , , , , , , , , ",She expresses her agreement with a resounding 'yes'.,False,"Sexuality, Attraction & Intimacy",Kissing & Non-Explicit Affection,high,False,,,Turning Point & Recognition,II,Heroine responds warmly to hero's tenderness,low,False,False,,False,False,False,False,False,False
348,Seminar Networking,"seminar, swallowed, received, geniuses, brochures, slackened, clients, spiel, didn, pharmaceuticals",Business-minded attendees connect and discuss opportunities during a seminar.,False,"Work, Wealth, Status & Institutions",Hero's Elite Work & Business World,high,False,Social World Outside Couple,Friends & Social Circles,Not a narrative function,NA,None of the above,high,True,False,,False,False,False,False,False,False
349,Shoulder Burden,"shoulders, raise, hunch, slump, square, straighten, weight, roll, dignity, bunch","She raises her shoulders, carrying a heavy burden on the beachside.",False,"Emotions, Cognition & Inner Life",Negative Emotions & Distress,medium,False,,,Not a narrative function,NA,None of the above,high,True,False,,False,False,False,False,False,False
350,Sisters Reflecting On Childhood,"didn, wasn, won, sell, childhood, months, guarded, defensive, sister, problemsa","The sisters sit together, reflecting on their shared childhood experiences and its lasting impact on their lives.",False,"Emotions, Cognition & Inner Life","Beliefs, Values & Moral Reflection",high,False,,,Initial Conflict & Isolation,I,Heroine's social identity is destroyed,high,False,False,,False,False,False,False,False,False
351,Indoor Pool Swimming,"pool, swimming, swim, scum, gene, float, swimmer, cabana, jell, indoor","She dives into the indoor pool, swimming laps while he watches from the cabana.",False,Embodied & Sensory Experience,Exercise & Physical Activity,high,False,,,Not a narrative function,NA,None of the above,high,True,False,,False,False,False,False,False,False
352,Wrongful Termination Discussion,"fired, lawyers, attorney, terminated, termination, resign, assets, case, getting, temping",A lawyer and a client discuss the details of a wrongful termination case in a law office.,False,Relationship Trajectory (Main Couple),"Secrets, Misunderstandings & Hidden Information",medium,False,"Work, Wealth, Status & Institutions",Hero's Elite Work & Business World,Initial Conflict & Isolation,I,Hero and heroine are physically or emotionally separated,medium,False,False,,False,False,False,False,False,False
353,Regretful Realizations,"regret, regrets, regretted, regretfully, regretting, happened, wona, realizations, validity, runny","She sits alone, eyes closed, regretting past actions.",False,"Emotions, Cognition & Inner Life",Negative Emotions & Distress,high,False,,,Initial Conflict & Isolation,I,Heroine's social identity is destroyed,high,False,False,,False,False,False,False,False,False
354,Timing Discussion About Relationship,"really, happening, necessarily, anymore, depress, minion, faintest, freckle, objected, problem","The couple sits at a table, discussing their relationship's future and past.",False,Relationship Trajectory (Main Couple),"Conflict, Distance & Breakup Threats",high,False,,,Initial Conflict & Isolation,I,Hero and heroine are physically or emotionally separated,medium,False,False,,False,False,False,False,False,False
355,Blushing Cheeks Conversation,"cheeks, flush, flushes, sears, burn, floods, redden, flushed, burns, hotter",She felt her cheeks heat as she struggled to express her feelings.,False,"Emotions, Cognition & Inner Life",Positive Emotions & Security,high,False,,,Not a narrative function,NA,None of the above,high,True,False,,False,False,False,False,False,False
356,Intense Argument About Feud,"fight, fighting, fought, battle, fights, battles, dragons, feud, war, confrontation",The couple argues heatedly about their long-standing feud in the living room.,False,"Conflict, Risk & Harm","Violence, Threats & Coercion",high,False,Relationship Trajectory (Main Couple),"Conflict, Distance & Breakup Threats",Initial Conflict & Isolation,I,Hero and heroine are physically or emotionally separated,high,False,False,,False,False,False,False,False,False
357,Annie's Gossip Reading,"wasn, couldn, hungover, recognized, didn, innocently, indicated, whats, accordion, herculean",Annie reads gossip magazines in her living room to stay updated on social trends.,False,"Spaces, Time, Activities & Objects",Public & Leisure Spaces,high,False,,,Not a narrative function,NA,None of the above,high,True,False,,False,False,False,False,False,False
358,Victorious Sports Celebration,"merinaa, earful, fizzled, victorious, barreled, tabloids, partly, barked, attained, achel","He celebrates his team's victory with a triumphant roar, earning admiring glances from the crowd.",False,Relationship Trajectory (Main Couple),"Bonding, Everyday Intimacy & Growth",high,False,,,Turning Point & Recognition,II,Hero treats heroine tenderly,medium,False,False,,False,False,False,False,False,False
359,359_pun_th_intended_declare,"pun, th, intended, declare, entitled, speaking, told, , , ",,,,,,False,,,,NA,,,False,False,,False,False,True,False,False,False
360,Relaxing Moment,"relax, rest, relaxing, relaxed, enjoy, relaxation, relaxes, abysmally, averse, awash",She finds herself relaxing for the first time all day.,False,"Emotions, Cognition & Inner Life",Positive Emotions & Security,high,False,,,Turning Point & Recognition,II,Hero treats heroine tenderly,low,False,False,,False,False,False,False,False,False
361,Proud Of Accomplishments,"glad, proud, excited, ia, honored, grateful, wonderful, talented, thrilled, consultants","She beams with pride, expressing her joy at his achievements.",False,"Emotions, Cognition & Inner Life",Positive Emotions & Security,high,False,,,Turning Point & Recognition,II,Hero treats heroine tenderly,low,False,False,,False,False,False,False,False,False
362,Adorable Nephew And Schnoodle,"adorable, cutest, nephew, cutes, absolutely, schnoodle, easter, whitea, beinga, incredibly","The couple coos over their adorable nephew and his schnoodle, finding them absolutely adorable.",False,Social World Outside Couple,Friends & Social Circles,high,False,,,Not a narrative function,NA,None of the above,high,True,False,,False,False,False,False,False,False
363,Goofball's Webcam Connection,"garretta, fulfilled, owners, sees, accepting, shouldna, letting, prophecy, webcam, salaciousa","She watches him on webcam, feeling a connection despite his goofball antics.",False,Relationship Trajectory (Main Couple),"Bonding, Everyday Intimacy & Growth",medium,False,,,Turning Point & Recognition,II,Heroine responds warmly to hero's tenderness,medium,False,False,,False,False,False,False,False,False
364,Role Reversal In Warehouse,"hannaha, isna, merely, hurting, distance, excuses, easier, designed, retake, nod","She takes on the role of the recluse, exploring the vast, empty warehouse that was once his domain.",False,Relationship Trajectory (Main Couple),"Secrets, Misunderstandings & Hidden Information",medium,False,"Spaces, Time, Activities & Objects",Domestic Spaces & Routines,Initial Conflict & Isolation,I,Hero and heroine are physically or emotionally separated,medium,False,False,,False,False,False,False,False,False
365,Morning Grooming In Bathroom,"mirror, reflection, bathroom, stare, survey, mirrors, glance, length, studied, look","She looks at her reflection in the bathroom mirror, her eyes meeting her own as she prepares for the day.",False,"Spaces, Time, Activities & Objects",Domestic Spaces & Routines,high,False,,,Not a narrative function,NA,None of the above,high,True,False,,False,False,False,False,False,False
366,Scowling At Beeps,"scowl, beeping, beeps, beeped, crews, frowning, galloped, spelling, bees, mango","She scowls at the beeping sounds, her expression smooth like the avocado she's slicing for smoothies.",False,Relationship Trajectory (Main Couple),"Conflict, Distance & Breakup Threats",medium,False,"Spaces, Time, Activities & Objects",Domestic Spaces & Routines,Initial Conflict & Isolation,I,Heroine reacts antagonistically to the hero,high,False,False,,False,False,False,False,False,False
367,Privacy Concerns Conversation,"privacy, safer, protected, protect, invasion, protection, safety, safea, duty, secure",The couple discusses their privacy concerns in a quiet setting.,False,Relationship Trajectory (Main Couple),"Secrets, Misunderstandings & Hidden Information",medium,False,,,Initial Conflict & Isolation,I,Hero and heroine are physically or emotionally separated,medium,False,False,,False,False,False,False,False,False
-1,OTHER (Missing/Noise Mass),,Represents probability mass not captured by the 368 BERTopic topics,,,,,,,,,,,,,False,,True,False,False,False,False,False
